,term,frq_pre,frq_post,diff
364,schwer,0.00016765021459227468,9.132539237302509e-05,-7.632482221924959e-05
378,erbe,0.00016765021459227468,9.132539237302509e-05,-7.632482221924959e-05
365,ziele,0.00016765021459227468,9.132539237302509e-05,-7.632482221924959e-05
339,gegeben,0.00016765021459227468,9.132539237302509e-05,-7.632482221924959e-05
480,nationale,0.00013412017167381974,5.870918081123041e-05,-7.541099086258934e-05
701,bedrängnis,0.0001005901287553648,2.609296924943574e-05,-7.449715950592907e-05
696,unterwalden,0.0001005901287553648,2.609296924943574e-05,-7.449715950592907e-05
700,niemals,0.0001005901287553648,2.609296924943574e-05,-7.449715950592907e-05
668,neuer,0.0001005901287553648,2.609296924943574e-05,-7.449715950592907e-05
606,vereint,0.0001005901287553648,2.609296924943574e-05,-7.449715950592907e-05
640,scheinen,0.0001005901287553648,2.609296924943574e-05,-7.449715950592907e-05
627,leuchten,0.0001005901287553648,2.609296924943574e-05,-7.449715950592907e-05
690,landesgrenzen,0.0001005901287553648,2.609296924943574e-05,-7.449715950592907e-05
257,soziale,0.0002179452789699571,0.00014351133087189656,-7.443394809806053e-05
264,soldaten,0.0002179452789699571,0.00014351133087189656,-7.443394809806053e-05
318,gefühl,0.00018441523605150216,0.00011089511931010189,-7.352011674140027e-05
314,inneren,0.00018441523605150216,0.00011089511931010189,-7.352011674140027e-05
394,gleiche,0.00015088519313304722,7.827890774830722e-05,-7.260628538474e-05
429,nacht,0.00015088519313304722,7.827890774830722e-05,-7.260628538474e-05
569,gegenwärtigen,0.00011735515021459227,4.566269618651254e-05,-7.169245402807973e-05
600,dienen,0.00011735515021459227,4.566269618651254e-05,-7.169245402807973e-05
553,beitragen,0.00011735515021459227,4.566269618651254e-05,-7.169245402807973e-05
591,rufen,0.00011735515021459227,4.566269618651254e-05,-7.169245402807973e-05
576,tiefen,0.00011735515021459227,4.566269618651254e-05,-7.169245402807973e-05
30,liebe,0.0007041309012875537,0.0006327545042988167,-7.137639698873697e-05
757,mitzuwirken,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
841,gegebenheiten,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
838,erleichtern,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
883,gewaltigen,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
912,gleicher,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
762,freiheitsrechte,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
926,mangel,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
873,heiligen,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
737,liess,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
798,zurückziehen,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
896,verpflichtungen,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
826,entschlossenheit,8.382510729613734e-05,1.304648462471787e-05,-7.077862267141946e-05
268,ideen,0.0002011802575107296,0.0001304648462471787,-7.071541126355091e-05
299,behörden,0.0002011802575107296,0.0001304648462471787,-7.071541126355091e-05
342,freien,0.00016765021459227468,9.784863468538402e-05,-6.980157990689066e-05
485,getragen,0.00013412017167381974,6.523242312358935e-05,-6.888774855023039e-05
509,partei,0.00013412017167381974,6.523242312358935e-05,-6.888774855023039e-05
479,fähig,0.00013412017167381974,6.523242312358935e-05,-6.888774855023039e-05
215,namen,0.000251475321888412,0.00018265078474605017,-6.882453714236183e-05
664,beruf,0.0001005901287553648,3.2616211561794675e-05,-6.797391719357013e-05
665,kritik,0.0001005901287553648,3.2616211561794675e-05,-6.797391719357013e-05
667,mühe,0.0001005901287553648,3.2616211561794675e-05,-6.797391719357013e-05
683,technischen,0.0001005901287553648,3.2616211561794675e-05,-6.797391719357013e-05
672,übrigen,0.0001005901287553648,3.2616211561794675e-05,-6.797391719357013e-05
676,urne,0.0001005901287553648,3.2616211561794675e-05,-6.797391719357013e-05
395,minderheit,0.00015088519313304722,8.480215006066616e-05,-6.608304307238107e-05
385,weltkrieg,0.00015088519313304722,8.480215006066616e-05,-6.608304307238107e-05
188,gleichen,0.0002682403433476395,0.000202220511683127,-6.601983166451249e-05
102,fest,0.00038559549356223174,0.0003196388733055878,-6.595662025664394e-05
527,fehlt,0.00011735515021459227,5.218593849887148e-05,-6.516921171572079e-05
548,gründe,0.00011735515021459227,5.218593849887148e-05,-6.516921171572079e-05
546,dienst,0.00011735515021459227,5.218593849887148e-05,-6.516921171572079e-05
231,anlass,0.00023471030042918455,0.0001696043001213323,-6.510600030785224e-05
860,entscheidung,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
843,schlagen,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
848,stille,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
864,beherrscht,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
877,kreuzes,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
894,vorhanden,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
842,allgemeine,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
835,zielen,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
790,kritisieren,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
830,gruppen,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
825,weiten,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
793,verhältnisse,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
792,mithelfen,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
789,friedlicher,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
778,umstände,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
742,mehrsprachigkeit,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
726,ideal,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
903,höhen,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
884,sinnvoll,8.382510729613734e-05,1.9569726937076806e-05,-6.425538035906053e-05
145,kantone,0.0003185354077253219,0.00025440645018199844,-6.412895754332343e-05
176,stellt,0.00028500536480686697,0.00022179023862020379,-6.321512618666318e-05
455,dennoch,0.00013412017167381974,7.175566543594828e-05,-6.236450623787146e-05
476,eher,0.00013412017167381974,7.175566543594828e-05,-6.236450623787146e-05
623,bedingungen,0.0001005901287553648,3.913945387415361e-05,-6.14506748812112e-05
703,erfahren,0.0001005901287553648,3.913945387415361e-05,-6.14506748812112e-05
643,gegensätze,0.0001005901287553648,3.913945387415361e-05,-6.14506748812112e-05
658,gelungen,0.0001005901287553648,3.913945387415361e-05,-6.14506748812112e-05
718,initiative,0.0001005901287553648,3.913945387415361e-05,-6.14506748812112e-05
931,ereignissen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
944,italienischsprachigen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
951,schien,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1083,eidgenössischer,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
956,ahnen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
960,staatliches,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1078,vorsehung,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1065,eins,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1053,geborgen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1049,überwindung,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1047,erbringen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1041,verspüren,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
990,diesjährigen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1039,bewähren,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
998,wach,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1060,gewährt,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
938,tessins,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
934,fernsehen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1086,resignation,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1151,moralische,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1144,ergriffenheit,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1156,beseelte,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1140,brot,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1164,öffentliches,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1167,beistehen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1170,kirchen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1121,leistungsfähigkeit,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1115,vollen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1110,verwirklicht,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1108,behält,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1105,alltags,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1095,versagen,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1034,zivilisation,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
1023,beseelt,6.706008583690987e-05,6.523242312358935e-06,-6.053684352455093e-05
311,innerhalb,0.00018441523605150216,0.00012394160393481977,-6.047363211668239e-05
388,haus,0.00015088519313304722,9.132539237302509e-05,-5.955980076002214e-05
437,bestimmt,0.00015088519313304722,9.132539237302509e-05,-5.955980076002214e-05
541,gotthard,0.00011735515021459227,5.870918081123041e-05,-5.864596940336186e-05
571,auseinandersetzungen,0.00011735515021459227,5.870918081123041e-05,-5.864596940336186e-05
518,gefährden,0.00011735515021459227,5.870918081123041e-05,-5.864596940336186e-05
582,freiheitliche,0.00011735515021459227,5.870918081123041e-05,-5.864596940336186e-05
529,heissen,0.00011735515021459227,5.870918081123041e-05,-5.864596940336186e-05
117,bleibt,0.00035206545064377684,0.0002935459040561521,-5.851954658762476e-05
795,zeugen,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
820,notwendigen,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
915,bezug,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
910,arbeiter,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
908,selbständigkeit,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
925,kämpfe,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
810,wohlstandes,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
785,förderung,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
784,vermehrt,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
751,überwunden,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
765,sicherung,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
895,vermögen,8.382510729613734e-05,2.609296924943574e-05,-5.77321380467016e-05
371,könnten,0.00016765021459227468,0.00011089511931010189,-5.6755095282172785e-05
361,dankbar,0.00016765021459227468,0.00011089511931010189,-5.6755095282172785e-05
503,handelt,0.00013412017167381974,7.827890774830722e-05,-5.584126392551252e-05
621,ewig,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
715,gesetz,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
711,lasst,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
686,flüe,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
661,freundschaft,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
612,schaffung,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
644,spannungen,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
652,betroffen,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
721,wiederum,0.0001005901287553648,4.566269618651254e-05,-5.492743256885226e-05
259,gestellt,0.0002179452789699571,0.00016308105780897338,-5.4864221160983714e-05
1010,zwingen,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1013,pathos,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1022,verleiten,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1008,übereinstimmung,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1148,leidet,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
975,hüten,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1146,geschlecht,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1043,zeugnis,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
974,staatlicher,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
973,aufrechterhalten,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
971,appelliere,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
967,gehalt,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1069,lebensbedingungen,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1072,enthält,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
963,weltweiten,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
955,erfassen,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
930,aufgerufen,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1119,bösen,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1172,last,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
927,blieb,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1096,weltlage,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1098,geschützt,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1109,moralischen,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1106,üben,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1012,schlechte,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
1154,unabhängige,6.706008583690987e-05,1.304648462471787e-05,-5.4013601212192e-05
433,demokratische,0.00015088519313304722,9.784863468538402e-05,-5.3036558447663206e-05
598,bewahrt,0.00011735515021459227,6.523242312358935e-05,-5.2122727091002925e-05
590,höchsten,0.00011735515021459227,6.523242312358935e-05,-5.2122727091002925e-05
758,empfinden,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
764,anstrengung,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
801,anpacken,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
911,standen,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
773,strukturen,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
794,verstärken,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
889,bildet,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
917,gerecht,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
888,angelegenheiten,8.382510729613734e-05,3.2616211561794675e-05,-5.1208895734342664e-05
282,besteht,0.0002011802575107296,0.0001500345731842555,-5.114568432647412e-05
270,art,0.0002011802575107296,0.0001500345731842555,-5.114568432647412e-05
144,trotz,0.0003185354077253219,0.00026745293480671636,-5.108247291860552e-05
340,jahrhunderts,0.00016765021459227468,0.00011741836162246082,-5.0231852969813854e-05
348,eigentlich,0.00016765021459227468,0.00011741836162246082,-5.0231852969813854e-05
366,feier,0.00016765021459227468,0.00011741836162246082,-5.0231852969813854e-05
